index,gender,person_id,neutral,smile,anger,left_light,EyeLengthRatio,EyeDistanceRatio,NoseRatio,LipSizeRatio,LipLengthRatio,EyeBrowLengthRatio,AggressiveRatio
115,1,m029,0,0,0,1,4.998209035924401,4.9348977148844595,0.356526708758111,1.398867286798875,2.3815572011743256,8.036057247112513,0.6922939614205985
116,1,m030,1,0,0,0,3.3813805061299442,3.2300319131130775,0.24084659381697526,1.4834376372688514,1.8921824129567781,4.496263079426602,0.7016030890136568
117,1,m030,0,1,0,0,3.4006368855689755,3.1450349617754823,0.24902729412815877,1.4613536697481364,1.5942722632796418,4.63005879522903,0.5869298152080759
118,1,m030,0,0,1,0,4.552019167920446,4.4338830257033255,0.17941222613064753,1.3821632089180385,2.1367456843886075,7.082160141738256,0.6590821883257172
119,1,m030,0,0,0,1,3.3379248143667604,3.1897966454523217,0.23692620566664385,1.5388022037165068,1.9688537698445312,4.515036549237724,0.7070235896462688
120,1,m031,1,0,0,0,3.4855945772999477,3.5747838228078557,0.24811311634698338,1.287791038119682,1.967433571771837,5.600619284440307,0.6954636188131255
121,1,m031,0,1,0,0,2.4802162285264417,2.4297210066496557,0.6126915562660742,0.9628637328292093,2.2074337599390073,4.436372141724486,0.6512072503015949
122,1,m031,0,0,1,0,1.3279137227709066,1.4844907144836264,0.8890924724378017,1.0396415022089158,2.892997468127931,3.183978212724622,0.8668567955990836
123,1,m031,0,0,0,1,4.3282060604208645,4.226101003567842,0.301786150985732,1.2840058883524694,2.2208408101915875,6.022062479870958,0.9363789471859286
124,1,m032,1,0,0,0,3.547228065714215,3.2245708836806624,0.09156332543731273,1.4414558181473767,1.7114204222703462,4.548117528220627,0.7030224183473488
125,1,m032,0,1,0,0,3.957343181904975,3.525425842519823,0.17177359975521464,1.2748866007303736,1.691601166455161,5.384872518450214,0.6043492984768861
126,1,m032,0,0,1,0,4.804362068507826,4.567228174901924,0.10979904807098892,1.2963830352344843,1.9111190541434173,6.653679366120351,0.7494408640830458
127,1,m032,0,0,0,1,3.7090218768266934,3.455224246870058,0.08430207281784172,1.3964568973231009,1.8575669193425914,4.729845456731566,0.7719955642326309
128,1,m033,1,0,0,0,2.5794373387616174,2.609796980963655,0.49691314994662006,1.3386454121084836,2.415866463695752,4.3561183869242805,0.9119808477835397
129,1,m033,0,1,0,0,2.0829032636100004,1.8424974121790114,0.5468965379425725,0.9859293800092522,2.0159901951681203,3.8888174087501133,0.5202263605955637
130,1,m033,0,0,1,0,1.458774155721925,1.3943035301186877,1.494726770400125,0.9576810756350865,3.528131493336044,2.6901756830826815,1.5543914147814395
131,1,m033,0,0,0,1,2.154655194880508,1.9652777824388488,0.8185175926385766,1.1649595980738428,2.904575523471117,3.5717218548498075,1.1679390882670195
132,1,m033,0,0,0,1,2.154655194880508,1.9652777824388488,0.8185175926385766,1.1649595980738428,2.904575523471117,3.5717218548498075,1.1679390882670195
133,1,m034,0,0,1,0,3.0154540638696936,2.9831023371037926,0.4539937897144782,1.010840604574094,2.63111668312549,5.7513306491261895,0.7769382289437248
134,1,m034,0,0,0,1,4.385784737271701,4.261081208652305,0.2764309372162345,1.2277339236678388,2.3322914435122835,6.608622077042681,0.8284995844350818
135,1,m035,1,0,0,0,3.6720547048055754,3.4144185322734675,0.16432005441150221,1.4131582565681873,1.8263465184115657,4.93297853373903,0.7139279246197558
136,1,m035,0,1,0,0,3.787366688392665,3.634782592307527,0.17051141731770086,1.238129256049133,1.8594037440158682,4.966637446211733,0.8102900539942284
137,1,m035,0,0,1,0,1.9486021116723042,1.923323619420618,0.7965494680307481,0.9224035850037475,2.838242078713378,4.099767830193578,0.7164636733492483
138,1,m035,0,0,0,1,5.044072706977154,4.547476876201654,0.07663348158090601,1.2816083068846011,2.1093344072259392,6.394683923949705,0.8259399169971834
139,1,m036,1,0,0,0,2.5856513955397347,2.4756327902553767,0.35804628107562725,2.0624181619740765,1.5699475602362276,3.503561008382053,0.6010977181919961
140,1,m036,0,1,0,0,2.8942260417086794,2.5433075121243633,0.3078695069970707,1.468387496017595,1.7638732398835248,3.9289140445013357,0.5713027381153276
141,1,m036,0,0,1,0,1.8508214216371413,1.9997203600535978,0.4972994967511974,1.1529588973644154,2.1236176079757048,3.9248754519821927,0.6013884665312277
142,1,m036,0,0,0,1,3.1617422907665294,3.22813543285982,0.20039357844198558,1.4988643364114214,1.8995402846286298,5.152234008281257,0.5427918679864826
143,1,m037,1,0,0,0,2.729581912695765,2.5827721376096173,0.277243750071798,1.792690035443871,1.6105557515924518,3.634070371758117,0.6127778958761039
144,1,m037,0,1,0,0,2.3921976503421374,2.266097639542452,0.3126899181607655,1.8275824979417956,1.5330287005492542,2.9825165749175615,0.659511709994151
145,1,m037,0,0,1,0,3.185462297510065,3.0915597198800002,0.1985129772242391,1.5928747506795309,1.7688372127154948,4.530691326215921,0.6191392617821379
146,1,m037,0,0,0,1,2.7469634933431304,2.669380586224992,0.2311180655641778,1.7813261615808,1.7576273375604234,3.6243516669949223,0.6857320210925011
147,1,m038,1,0,0,0,2.2596897045553535,2.095919949895901,0.32202600980628376,1.6298755876157833,1.6054169753762395,2.5128771501689258,0.9221446474503326
148,1,m038,0,1,0,0,1.9563774439160777,1.8099628655303288,0.3400114020079982,1.7228583722739421,1.51663708530234,2.1220179966382107,0.8398395654621883
149,1,m038,0,0,1,0,3.49928394410722,3.5548943216627626,0.22978024996259352,1.5037275471300102,1.8371999516609447,4.963622613648461,0.8554460655744897
150,1,m038,0,0,0,1,2.684920205121306,2.6643761177918988,0.2679867288670993,1.749181755964471,1.6856348540702562,3.413468656204812,0.7947175791515414
151,1,m039,1,0,0,0,3.2435769224725237,2.9396260983601814,0.1835075419814279,1.4086158213045958,1.576779918405981,4.047398373278728,0.7400707200220925
152,1,m039,0,1,0,0,3.9450069146187983,3.479409849561483,0.10413401376539602,1.2042954364214467,1.6881626297263495,4.918061405642435,0.7654142415371683
153,1,m039,0,0,1,0,3.4748219370984184,3.32766714558121,0.37300297699664225,0.9919289353367008,2.14512267504816,6.257630171486632,0.6956028933688372
154,1,m039,0,0,0,1,3.9092189044650176,3.680849681224827,0.1335256900540546,1.3859511088452476,1.7631097329470515,5.267933136090373,0.6762744448818955
155,1,m040,1,0,0,0,3.214476387354576,3.000405115983153,0.3713176128367881,1.3246565289560224,2.138752420794932,4.871724093091008,0.7387353757091242
156,1,m040,0,1,0,0,3.3127689596684897,3.1025685063554014,0.2790025713118175,1.1545200353170288,2.044950132804671,5.067645411350193,0.6803265692587246
157,1,m040,0,0,1,0,2.2561730057342,2.4179952249487604,0.6498037290309865,1.0915845227968837,2.663290283623899,4.652856087527687,0.9013213809716867
158,1,m040,0,0,0,1,4.071667903610688,3.8910317711752844,0.39228879817173695,1.3139409318834008,2.3051805175404465,6.3562259109544,0.8274454531398895
159,1,m041,1,0,0,0,3.4407722443953714,3.398795788582703,0.1879380534675679,1.3902959957388585,1.7736532376496952,5.136312065226867,0.5907970422843265
160,1,m041,0,1,0,0,4.199925281050253,3.999588742002358,0.14945019644607568,1.2421577835490698,1.6815834547922104,6.036163471644068,0.5377569083115751
161,1,m041,0,0,1,0,3.002804466239226,3.118403182314151,0.18536729601034424,1.1453151335357288,1.963046811368637,5.408879108752819,0.6459554948819144
162,1,m041,0,0,0,1,3.3426909929036577,3.2944924053837745,0.26048995628649146,1.5851794403803041,1.8450967850365232,4.523441303149398,0.668534713314124
163,1,m042,1,0,0,0,4.809069042304662,4.617917487217718,0.16769275560342622,1.4582438576698031,2.037863913251017,6.712008950620764,0.7721302660272781
164,1,m042,0,1,0,0,3.761026678508487,3.5731417715765246,0.21298471616390224,1.382427451976082,1.7472437874220392,5.184606274309506,0.7254695799077502
165,1,m042,0,0,1,0,4.460902217748114,5.09052607749636,0.2884149482867282,1.3335226490626206,2.270880658481954,8.5916358507899,0.7182889954673186
166,1,m042,0,0,0,1,3.3987099432735626,3.133860495944281,0.17690345850864464,1.6632343190795706,1.959663502047725,4.374902277360878,0.7641391137642225
167,1,m043,1,0,0,0,3.5655719168365247,3.597129250285288,0.20568393503072624,1.265858830940406,1.6339917736275023,5.23733538843193,0.6429380869999974
168,1,m043,0,1,0,0,2.4184580941633,2.2701009903715756,0.29334504245815407,1.651434736874943,1.4373295829221124,3.1910729953396593,0.6171423305006529
169,1,m043,0,0,1,0,5.611320898880789,6.156917636071112,0.1232764287717683,1.3016533042100322,1.8980749928131961,9.631367862774697,0.668651280264316
170,1,m043,0,0,0,1,3.241397212025913,3.1642264820308603,0.2856936687300841,1.560404523381587,1.7970594094629648,4.4113896326560695,0.7454017386594248
171,1,m044,1,0,0,0,2.771979680306484,2.6644024372321433,0.5082223477539353,1.1474265629728833,2.2220851491008653,4.116770821271284,0.9308824455309099
172,1,m044,0,1,0,0,3.083986246191536,2.8939938177403945,0.5775986012632003,1.026606814125667,2.0357690648666606,4.918115765188863,0.7746743499177959
173,1,m044,0,0,1,0,2.480046772420083,2.3578698878887447,0.6729404567872665,1.0444338053998035,2.7123623521891576,4.344811936100812,0.9413914184828673
174,1,m044,0,0,0,1,3.582533208429568,3.4986855077115,0.3771694705680331,1.1895568109624497,2.239177977085533,4.995936133301241,0.9078957255198692
175,1,m045,1,0,0,0,3.2180116564934425,3.174118531059309,0.30964830306498314,2.122115058123325,1.6160432875111908,4.53588873090428,0.6135069370699238
176,1,m045,0,1,0,0,2.202268238662353,2.1811683201979606,0.3394986086663891,2.0728289219556864,1.489408324201041,2.5754352927615125,0.8521308383312679
177,1,m045,0,0,1,0,5.309233573248603,5.967547039566121,0.15934392406880543,1.8705473730097362,1.6908554997099583,9.629077874695186,0.582758111252547
178,1,m045,0,0,0,1,5.3343508702299784,5.460484752061815,0.18536775565183355,1.5453673992678751,1.9281389064217236,8.961994275504171,0.6145890733174827
179,1,m046,1,0,0,0,3.069845826993464,2.9883248141041356,0.20330179636597887,1.3861720992807511,1.9204981749317782,4.175873061478836,0.7915574494973064
180,1,m046,0,1,0,0,4.029329451842134,3.669292764523282,0.1761129509584889,1.1936479071147168,1.7914742339262812,5.681201473817997,0.6317470302466692
181,1,m046,0,0,1,0,4.081139077494248,3.9681044042901794,0.2544501874623948,1.1992771530136919,2.2170790251036467,6.5507544552050865,0.6943119290772849
182,1,m046,0,0,0,1,2.9947457338951464,3.0061866564193016,0.4793444895666422,1.0768528320991229,2.5642210249037483,4.928041589455475,0.7804298708333653
