index,gender,person_id,neutral,smile,anger,left_light,EyeLengthRatio,EyeDistanceRatio,NoseRatio,LipSizeRatio,LipLengthRatio,EyeBrowLengthRatio,AggressiveRatio
35,1,8,0,0,0,1,-1.3893926749698535,-0.09662599549874654,0.1987304860446052,-0.9812470345213329,-1.2014150256112375,0.35119548504548986,0.4020002421888966
36,1,9,1,0,0,0,0.7064441977244181,-0.9534497850194305,0.39946619581777615,0.2894019366652334,-0.14560833700813364,1.0093845338625766,1.8269003707266243
37,1,9,0,1,0,0,1.402792115784397,-1.32644983075425,2.034317755646023,-0.426332235658335,1.4595034457406466,0.380547864823373,1.615051535306594
38,1,9,0,0,1,0,0.4407811182993145,-0.8988057992623194,-0.29954336053616176,0.11428828992270769,-0.5058825209324838,0.44514247255125,0.6266919793944078
39,1,9,0,0,0,1,-0.6730138255194117,-0.43848886455635,2.023940059748147,-0.5292156723816949,-0.42388712352716834,1.3763739629615679,2.040875814026738
40,1,10,1,0,0,0,-0.8786546496280178,-0.6807494278135805,-0.7780983633986057,0.569107991074274,-0.014677998212620778,-0.6011463779534834,-0.09763815493130214
41,1,10,0,1,0,0,0.7934504191256653,-1.0366301703058731,-0.2311520713581671,-1.044856782412889,1.0334935417461584,-0.2913185243178021,-1.487154069640012
42,1,10,0,0,1,0,0.22535228149133177,-0.3539900685247493,-0.10496579545206783,-0.7751268003654531,-0.2600839336603567,1.1830114482319343,0.37538377642589354
43,1,10,0,0,0,1,-0.8340046971878848,0.361640182626734,-0.5836882235128706,-0.48060659978869424,-0.422850548746463,1.1575292180964578,-0.07170840965065398
44,1,11,1,0,0,0,-0.02961188047150448,-0.5074723259872613,-1.6968343930106564,-0.3158868998852089,-0.7578251981842322,-0.2942788366887113,0.49192438091741764
45,1,11,0,1,0,0,-0.24947161519013158,-0.2577059770029974,-0.5594487013714315,-1.0808605219618572,1.5854994106175921,-1.0894806690133478,-0.4328152548130618
46,1,11,0,0,1,0,0.8134494015334083,0.5332295106530464,-0.37264024032335974,-0.5714961528167952,-0.29735550277549844,0.8229318043213925,1.207551901949193
47,1,11,0,0,0,1,0.27871515635062,0.5127219403014001,-1.0417075733609247,-1.1602952611716064,-1.3190055399638096,0.595700356025885,0.22514681005154655
48,1,12,1,0,0,0,0.17991784996439716,-0.46533106652208134,0.5445228996625918,0.4234920093043549,-1.1065883208958804,1.3009890183517814,0.06860774886700514
49,1,12,0,1,0,0,0.525668576188344,-0.47021886353923137,0.7220449982109505,-0.6251008898247922,1.1931813074460165,-0.19712947739278422,-0.7248675328225714
50,1,12,0,0,1,0,2.033423190378596,-0.004185512412901479,0.4566556437920102,-0.613876478509665,-1.2038964070509586,2.343306361022354,-0.11051382213125734
51,1,12,0,0,0,1,0.22227530131295103,-0.07509653711738459,0.2761783002303217,-0.41068270639407467,-1.2947895271808998,1.2086419728280346,-0.6094464528222504
52,1,13,1,0,0,0,0.5970811693689725,1.6664437601744957,-1.29704649980819,-0.4844205017676641,-0.07326741690226621,0.797402724466865,-0.10800850916613462
53,1,13,0,1,0,0,0.18539449360376284,1.5675799545450848,-0.4620773791385273,-1.3719487713807332,2.3481985663676603,0.8582272314389806,-0.5678790024099973
54,1,13,0,0,1,0,1.292759847307855,2.2251431352615696,-1.3080974439748545,-0.9063021757343594,0.07671510238149873,1.569286964167177,0.41463305451384025
55,1,13,0,0,0,1,1.0484309434342791,3.0200016509362975,-0.014563411970005562,-1.1870757033179706,0.4472728733874358,2.164763632490231,0.17931771684140171
56,1,14,1,0,0,0,-0.004308965507222719,0.358485961851011,-0.3688223569866684,0.2401190695286907,-0.6107020470966508,-0.6976524941896688,1.383456740324584
57,1,14,0,1,0,0,0.2444418759331461,0.5883830663792815,1.8088010534194976,-0.38725302192533234,1.7634393008158058,-0.3532215914524638,0.9717261750479391
58,1,14,0,0,1,0,1.603730304007424,0.9937074286206793,-0.2956982807483725,0.5825796320927323,-0.30229486049602733,0.1322391626758256,1.4692766890874323
59,1,14,0,0,0,1,0.4091604358543718,0.8755476413935849,0.31689021399062206,-0.975185332144487,-0.4098439758447098,0.025324629155073688,1.646434369454566
60,1,15,1,0,0,0,-0.6207659017873585,-0.7619767379946376,-1.6645256956426264,1.9708922982815433,-1.5593708338900663,-1.152054231283752,-1.7810250026531704
61,1,15,0,1,0,0,-0.4651506814959373,-0.778686038181427,-0.5000944314574123,3.1107430128987614,1.1050853744375335,-1.180578915757214,-1.5942750618528647
62,1,15,0,0,1,0,0.6631426347599386,-0.15106197395786297,-0.872114474938597,0.7682317317754701,-1.4462610618163179,1.265661428142161,-0.5100375189856441
63,1,15,0,0,0,1,-0.5944452869999819,-0.22667461818914472,-0.5034743214849692,0.42401543091452276,-0.9942373533680573,0.5489819827317981,-0.7092271463141886
64,1,16,1,0,0,0,-0.16817112275726945,0.3079566165329094,-1.7159955522676866,1.826258906221682,-1.451341674873547,-0.4162763327067101,-1.3941208764039592
65,1,16,0,1,0,0,-0.7675413163548848,-0.18249426231588378,-0.6501727402823015,-0.9604269357133739,-0.17051824266476798,-1.0363649522438485,-1.495795850129442
66,1,16,0,0,1,0,0.9055809886403825,0.5708941083830761,-1.8190260136013754,0.5044789662169603,-1.4028524954520818,1.8157303892443746,-1.1410520257651549
67,1,16,0,0,0,1,-1.0185100515496468,0.42744672288221713,-0.8335074853234581,-0.0008066657725863599,-1.3475208365192195,0.43390549570114323,-1.4473192752431367
68,1,17,1,0,0,0,0.21583342205034897,-0.20515743096378217,-0.3915071644978577,1.7949258640837602,-1.4976310340244918,-0.32110415223358946,0.3958707409216913
69,1,17,0,1,0,0,-0.3049376252544887,-0.5577335664405356,1.6002758327728357,-0.8907783579837892,0.39527517353970004,0.02069791513943559,-0.5785481293824023
70,1,17,0,0,1,0,0.5181016911251054,-0.0541134142104998,1.1146893259127784,1.3768734522419486,-1.5770040863767627,0.03320907962740729,0.46045738662885505
71,1,17,0,0,0,1,-0.4039712795813484,0.023951748884880872,1.3293446212773607,-0.1219860611135257,-1.1899738414575418,0.25562164293820283,0.818328286558833
72,1,18,1,0,0,0,-1.0600714845640276,-0.2330861989682194,0.146387515473606,-0.385561915384615,-1.6051676359634899,0.3109713722115476,-1.5626291923871596
73,1,18,0,1,0,0,-0.5436139308806949,-0.3463277725431925,1.1140164461105309,0.1374164417289936,0.4845980114398035,-0.9059792885644706,-2.361352535164531
74,1,18,0,0,1,0,1.1957401756490371,0.4829458621984147,0.09627852001550731,0.4587962408730203,-0.5862170948873784,0.04177803751263932,-1.562466819435976
75,1,18,0,0,0,1,-1.3744470984588322,-0.14684269241671602,0.624295282051386,-0.7807553823477822,-1.707805217233985,0.004109965957465673,-1.702806957166986
76,1,19,1,0,0,0,-0.6508234286398709,-2.0766660562812223,0.7812436510304341,1.0499716632616571,0.016419292858733912,-1.2168414228106696,1.2777108271910296
77,1,19,0,1,0,0,-1.1738302870099875,-2.4018699784665016,1.2537194468559472,-0.2660956971568612,1.8752326194264466,-0.5718797583374282,-0.3758889345785007
78,1,19,0,0,1,0,0.9986261600998044,-2.0005594462956493,0.4267572209922135,0.17514513327406794,0.2615742136831078,-0.4443925649836648,1.84914142850254
79,1,19,0,0,0,1,-0.6645657422479901,-1.6126354596404757,1.7981972697151165,-0.5848558765107771,0.21426294801825244,0.29502680293137157,2.246648706924007
80,1,20,1,0,0,0,0.0043496068130436235,-0.1221364002903847,-0.6901595872450783,0.6652138616488503,-1.797915486502481,-0.5612618782763013,0.3372066141974181
81,1,20,0,1,0,0,-0.9486099381368728,-0.6745937352442066,-0.453029674606957,-0.4891341101542837,0.7626126213945313,-1.2442897833624869,-0.32095282431301503
82,1,20,0,0,1,0,1.1606261364611554,0.7591586597170354,-0.9121758533091704,1.2042883042061048,-1.5793706053388956,0.7507895037541357,0.4653865003460055
83,1,20,0,0,0,1,-0.2283216071724193,0.7707518469511662,-0.8334415738684384,-0.46123583044028305,-1.0792229257576607,-0.07656104186897388,-0.14610342496525422
84,1,21,1,0,0,0,0.2778398602786696,-0.2093159097356918,-0.8975512242280004,1.3028636632402164,-1.4167956722001855,-0.8796478902807949,-1.1807834731457942
85,1,21,0,1,0,0,-0.05527081904107845,-0.5189750261069452,0.1312564876447352,-0.32415161045478674,1.1821494458632347,-0.25342947258453274,-1.2149760257827464
86,1,21,0,0,1,0,1.2416708526819014,-0.8259074280959269,-1.9229994764815823,0.4031589179256749,-0.9356806392156949,-0.23018186482082054,-1.3649181713765919
87,1,21,0,0,0,1,0.7022727814283857,-0.045510361326072134,-0.20469391350672425,0.07053264567462944,-0.04309365394305663,-0.29367953911788786,-1.1867623462754904
88,1,22,1,0,0,0,-0.24404603639505182,1.1050770802317744,-1.1514109102902865,-0.8430876087537281,0.7214310143491081,-0.5944135861815484,-0.13966796581930416
89,1,22,0,1,0,0,-0.06592748881052504,0.508900886301325,0.005306726498253073,-1.110090235097858,2.890403415605183,0.35843102509140246,-0.02711444471635094
90,1,22,0,0,1,0,0.5495811858794968,0.9730559182941461,-1.543074389992529,-1.2033857128999137,-0.26454031141022294,0.6493700886644342,0.7263157995471562
91,1,22,0,0,0,1,-0.5528613443520389,1.3037022179633244,-0.6354038021402258,-0.9680632726627669,0.42276984206874435,0.3533336694855568,-0.25617048838858636
92,1,23,1,0,0,0,-0.2564036984741377,-0.1514562623918952,-1.0326799294277231,0.6088644658175437,-0.25222645858428855,2.202801228131873,1.3850616075206508
93,1,23,0,1,0,0,-0.8766705040899914,-0.5473640663943359,-0.5075412885253616,-0.5304798556887518,1.0004676095252167,0.41230100805746855,0.902239148365281
94,1,23,0,0,1,0,-0.18963758845216655,0.3636911384252267,-1.1674727404686618,0.1679105993157987,-0.7008811616930395,0.8077101531466508,1.6650106416776458
95,1,23,0,0,0,1,-0.22391911813597717,-0.3058456778828066,-0.7308719978415623,0.2840139071624504,0.11921813690682194,1.3555812972508676,1.4105459187886664
96,1,24,1,0,0,0,-0.28349282701581896,-0.6332800406208665,-1.053115354730519,-0.21925767719996828,-1.572994565294078,0.7666992739630579,0.8397065826471953
97,1,24,0,1,0,0,-0.21513952500201108,-0.6720911905900457,-0.5410727185492701,-1.2361828758763422,0.5426444323779409,-0.6301045700976593,0.21375468124325117
98,1,24,0,0,1,0,0.03799480704993476,-0.30988865697000184,-0.47708070985982715,-0.5412257641285757,-1.4963740774593444,1.1784962864219628,1.6554971703527641
99,1,24,0,0,0,1,0.32523183082595936,0.055876226795481314,-0.1276613756183411,-0.8819707859241764,-1.5690531470560871,-0.7166900896257621,1.8399930472493764
100,1,25,1,0,0,0,-0.9050643894332823,-0.3353169533982033,-0.13965836816190585,1.6654935554088754,-1.1946426310506502,-0.19899297001463498,-1.5383853883626566
101,1,25,0,1,0,0,-0.7512064410449084,-0.2591598272175156,0.17460924288661323,-0.6298112997102355,0.6863090819671485,-0.6666619638732952,-1.942691304778753
102,1,25,0,0,1,0,0.8400466779214905,1.2865053043493853,-0.8680652068236836,1.4881103863863059,-1.6206089335990603,0.9466979102034971,-1.6611255112395547
103,1,25,0,0,0,1,-0.4642473737518823,1.561074605069257,-0.3774208486951418,0.31395949572121,-0.767034197840528,1.6684647282877485,-1.9583281290492627
104,1,26,1,0,0,0,0.5052298781010632,-1.33452888140045,0.2751300885046372,-0.43782632675631156,0.20148725271326284,0.2700715313735102,1.0942757105906866
105,1,26,0,1,0,0,-0.3838547584366959,-1.6318223472491653,1.3151292834596646,-0.9700231800691046,1.505653007170755,-0.3764829852251211,0.6423996147292632
106,1,26,0,0,1,0,0.9413740029321228,-1.2919002096694217,0.9647503697308474,-0.791141242363871,-0.022476427183819776,0.9153155859781128,1.526882391487151
107,1,26,0,0,0,1,-0.6604690021764303,-1.3921744917141592,1.417303244532192,-1.035576252202469,-0.10461784523148217,0.6102363553538461,1.2524920888610365
108,1,27,1,0,0,0,0.07957158899827273,-2.2914377801539683,-0.46092721538513237,-0.6282091044680723,-0.3983869804707503,-0.4013290790833571,0.8260516922004698
109,1,27,0,1,0,0,-0.7541816054070125,-2.2931132130980876,0.08437542833296373,-0.8655050890213873,1.4778986836948929,-0.578722654800359,0.717214641236521
110,1,27,0,0,1,0,0.9442719686647739,-0.9458920642823684,-0.04761371360691684,-0.7904785766790461,-0.10145216495248198,0.11166414899008277,1.5724236703051522
111,1,27,0,0,0,1,0.06567561134838364,-1.6585357472354227,-0.5985128982477708,-0.8416597848544796,-0.5144197443462797,-0.0399384595695608,0.6093321151556025
112,1,28,1,0,0,0,-0.31949394823651084,-0.11666853024473556,0.5403205320102741,0.4992490151382563,0.2897713557697861,-0.9996728613537786,-1.0745375493199154
113,1,28,0,1,0,0,-0.3256917578676627,-0.387312353372816,1.6672618417677085,-0.3048408644436841,0.9163061477757636,-0.6878914948885193,-1.5856800722022797
114,1,28,0,0,1,0,0.19305006499432362,0.02644871566437252,-0.40813105398060845,0.14342346067387568,0.44978370641328147,1.1181544230716571,-1.4181154054375171
115,1,28,0,0,0,1,-0.635890536081531,0.1708508139045887,1.6629151253527916,0.006059837338214241,0.45562612416528064,-0.501246300163306,-1.057451396828758
116,1,29,1,0,0,0,0.55838013586752,-0.46303059698659443,-0.10172870478809758,0.3391897710213668,-0.5589448534928663,-0.1925435675525884,0.4986145649849951
117,1,29,0,1,0,0,0.058626371721147735,-0.553210075900011,0.4440989310924388,-0.1478625812266824,1.6924813963720655,-0.03406402323228322,0.005433037141309709
118,1,29,0,0,1,0,1.2291430332387214,-0.13171544100095242,-0.017757122008428557,2.571837469007644,0.6263416294686758,0.3242984694260686,0.8004266131386787
119,1,29,0,0,0,1,0.29304915006722015,0.18451525139504754,0.6189831580541274,0.2913573193484446,0.22340000982099506,0.17779563241085702,1.0191354203616514
120,1,30,1,0,0,0,-0.5498272354175315,-0.9611596462633306,-0.6727109464137098,0.13645845703370585,-1.108956194222788,-0.3823291469463381,0.17035168605106074
121,1,30,0,1,0,0,-0.5333194905949006,-0.8683513251787652,0.7556597984625933,-0.4907841761198463,0.39630694890708085,-0.05668990774397913,0.2775035002458236
122,1,30,0,0,1,0,-0.09523253946804125,-0.4596301275458585,0.6575230158294025,0.6388101693484658,-0.8572466732246224,0.9609505529010793,-0.32162867028252196
123,1,30,0,0,0,1,-0.12456670081908887,-0.11463684315831515,-0.5342965415424155,-0.6404644528146644,-1.1241950085735846,0.6925230081874972,0.3016532357875412
124,1,31,1,0,0,0,-0.05563705038164079,-0.5852799462218373,-0.31696775067996313,1.6054961241175802,-0.39131960837588914,-1.0513104579847772,-1.5094133529970275
125,1,31,0,1,0,0,-0.29563138340037465,-0.3394633233140378,0.04372852064224595,-0.8362188634484963,0.6266440570658172,-1.7973680171525903,-1.2041867736024792
126,1,31,0,0,1,0,0.20943495574314172,0.045958680856256484,-0.7684563917839401,1.055473162379466,-0.2702943785073725,-0.36984730613825373,-1.4927921265642143
127,1,31,0,0,0,1,-0.8397776566049349,-0.1817736702252204,0.2124152647290918,0.09740576817478813,-0.14308752435752414,0.200381773089529,-1.3813223148516698
128,1,32,1,0,0,0,0.8852052898608226,-0.6211449171711337,1.8548471459918698,1.552424374243015,-0.25028489712798846,0.2091959743129577,1.2024965789438202
129,1,32,0,1,0,0,0.11764137868689215,-0.5339161574537747,1.423475467591178,1.0459242146411631,1.7616643744224236,-1.1469333538479183,-0.5403948610323667
130,1,32,0,0,1,0,0.6074273012481898,-0.3140885564536421,2.2072500467555094,1.7812766572156238,0.36287352349543656,0.9101824599534614,1.023913940792231
131,1,32,0,0,0,1,0.038638593666341585,-0.0028764359739870465,4.080887932015393,0.830197170888367,0.5343101457051803,0.5054778622581079,1.903224014729482
132,1,32,0,0,0,1,0.038638593666341585,-0.0028764359739870465,4.080887932015393,0.830197170888367,0.5343101457051803,0.5054778622581079,1.903224014729482
133,1,33,0,0,1,0,1.8946393630158993,-0.8522880829743775,-0.9900592357142325,0.04465124441931656,0.007111433848945782,0.31986809221336987,2.6962930511509846
134,1,33,0,0,0,1,-0.4518870593701589,-0.23965402612427364,-0.41446767261115175,-0.6117398104812323,0.07562579214677129,1.8605383796325368,3.2539789706823283
135,1,34,1,0,0,0,0.5080503413391869,0.1817446943046045,0.009027008391634393,1.415089854162199,0.027531290047803917,0.06606120703209854,0.7940844782855673
136,1,34,0,1,0,0,-0.05836779174060032,-0.32367767586847995,0.41968231598075806,-0.8852092299852788,0.8755301634805769,-0.03462056884507836,1.0814272297190588
137,1,34,0,0,1,0,2.8083128249177722,0.2367118981627071,0.07844964364175143,0.5203730664513466,1.098572568361452,0.8084977723262692,1.5227587050966291
138,1,34,0,0,0,1,0.7445600124049969,0.8602028085244976,1.0430695705102153,0.3499663552369579,0.5567558670762512,1.8528302530027254,1.7695270945254797
139,1,35,1,0,0,0,-1.3151803113147233,0.1585928803165929,-0.5964821178594895,0.6880901208307459,-1.3933190679906842,-1.26431735053401,-0.709806971771136
140,1,35,0,1,0,0,-0.9561234734874584,0.33517170509258637,0.0366195790177401,-0.699273966015572,0.24689808598761165,0.9787937914149808,-0.821079533195688
141,1,35,0,0,1,0,0.43261395223220667,0.18055332117548872,-0.9837738244980501,0.6475093217937719,-0.1455303132261011,2.1777790902973604,-0.5754609083665236
142,1,35,0,0,0,1,-0.62217486163881,-0.27887522728898534,0.049740748457368644,3.5040073862813417,-0.23448809243031152,1.2828273615482217,-0.8199198126873932
143,1,36,1,0,0,0,-0.0009807439269805818,-1.087271690552528,-1.212302520984746,1.1350032233107563,-0.8599437359378537,-1.7075638133369222,-0.9590752686498983
144,1,36,0,1,0,0,-0.6058019527035635,-0.9773474268254272,-0.6003944265705137,-0.6245988419879377,-0.8545956425555907,-1.8618358757384792,-0.7474165631706553
145,1,36,0,0,1,0,-0.033917455644438974,-0.641512041537496,-0.7608707974785615,0.40313788542687773,-0.42184357151751756,-2.0304052404993724,-0.7834322268529804
146,1,36,0,0,0,1,0.025197452223378117,-0.12037078331444201,-0.10317909214264316,-0.3484728549838834,-0.6718798202913894,-0.8111363882873615,-0.09933852249140007
147,1,37,1,0,0,0,-1.0683790444401158,-2.0063681799079913,-0.5297126289460259,0.9652939865363548,0.13647774357660147,-1.1562086615888647,-0.557868664863116
148,1,37,0,1,0,0,-1.3880863411772368,-1.557098593795428,-0.6821618763843621,-1.300484404227267,0.1539493416782583,-1.174788984105835,-0.5286398588610095
149,1,37,0,0,1,0,-0.3664803951537452,-0.9464397602021066,0.8801187457688685,0.3093620745188164,0.39514564355191556,1.7417286838195123,0.3720154916109504
150,1,37,0,0,0,1,-1.6040467825601987,-1.4913910584553487,-0.6107229004287981,0.7696342759246914,0.08491631703252348,0.5272788108800546,-0.09843596619567498
151,1,38,1,0,0,0,-0.9026169508124504,-2.3631263798956565,0.11826140240958807,1.0716732561781115,-0.8687137517835332,-0.03901964383314075,-1.2467374841315555
152,1,38,0,1,0,0,-0.6348908327279962,-2.2683435861227155,1.5651759777673258,-0.11247544810612253,0.16260507613716096,-0.9413487094359432,-1.1171617051393794
153,1,38,0,0,1,0,0.5531336249620735,-2.164338999730461,0.014110207677668818,1.2555481872050733,-0.5951728873782322,0.8998729546526087,-0.34054755660657
154,1,38,0,0,0,1,-0.14314234312134894,-1.2414899125404124,0.9085321480706627,-1.15355453158686,-2.4197545579763813,0.3470754842414326,-0.6318613547285425
155,1,39,1,0,0,0,-0.7176844769961314,0.3028914023438529,1.0193464991499934,0.27872798151815964,0.6647279306731206,-0.8250664622494024,0.3447428934708736
156,1,39,0,1,0,0,-1.227459365312153,-0.07291474496906256,2.226076189270169,0.20148335890559446,0.44670032483386296,-1.0818565574135794,0.1725649578594899
157,1,39,0,0,1,0,-0.1752930128396097,-0.08112630022021974,2.0738622473457204,0.1038143848947771,0.6708667690183037,0.2620979580593001,0.18959801277048605
158,1,39,0,0,0,1,-1.0826011908457476,-0.02999237878748793,-0.03810106908969133,-0.09927804650440336,0.4864169803976381,0.7683255420803877,0.845645646919604
159,1,40,1,0,0,0,-1.1807562206705093,0.3093459996723367,-0.1750354639138836,1.770087402231316,0.8428029030154721,-0.3794908969481043,-0.3724189884491439
160,1,40,0,1,0,0,-0.6222924778626586,0.32608927208536637,1.006323076935792,0.5839377814982436,1.8859256682536043,0.4140197911003929,-0.3125512660820572
161,1,40,0,0,1,0,-1.0631555213865207,0.762440362915637,-0.5812021916217623,4.042465219958168,1.237377380007584,1.3574214186591331,0.06613567132331047
162,1,40,0,0,0,1,-1.060930267749186,1.8688632513565064,1.0564501371446071,1.755721197870629,0.3125444846963704,0.759932289303035,0.4370912165292005
163,1,41,1,0,0,0,0.8846971472476092,0.8534352451732048,0.050791835913980975,-0.24017151146273227,0.7014967347411291,1.0049318180303182,1.220671628381188
164,1,41,0,1,0,0,-0.13312383663324043,1.0305977136236968,1.3542649490805545,-0.4506036626218326,2.857535630054817,0.9633703130720598,0.6782315626585133
165,1,41,0,0,1,0,2.028794423367782,1.105237958898052,0.6888433517070427,0.32697017663765743,0.8787478854702828,1.8289684717105665,0.3505837214391439
166,1,41,0,0,0,1,1.0573039850223895,1.9843198660672698,0.9012112077699599,-1.0264451892609834,0.5146488984461304,1.284941782228839,0.38067605027609
167,1,42,1,0,0,0,-0.720918467389867,-1.001469517675648,-1.635375007001756,0.8162534816024019,-2.3539372435178145,0.33247646595447883,0.09751618442640196
168,1,42,0,1,0,0,-0.400149183225487,-1.798723598368425,-1.2925564280297965,0.14601240306450283,0.23085142994783808,-1.2186927923130617,-2.0273141574178632
169,1,42,0,0,1,0,1.1760088213440483,0.12735153674731883,-0.5120947592241419,3.7655116141583878,-0.4492616849438697,2.162497418944348,0.6026670346985086
170,1,42,0,0,0,1,-0.024996381245416446,0.4311586367145716,-0.3606757242761761,6.755270385773186,-1.2548560990872593,1.6036017326306091,-0.7185039414093854
171,1,43,1,0,0,0,-1.0803822465190618,-0.8841296210518897,0.6071351085229094,0.7941003272254623,0.35136549088571833,-0.6541171061086607,0.6685475649714885
172,1,43,0,1,0,0,-1.6606167976457953,-1.042300559255104,0.20850370043365488,-0.07769301823514553,1.6952913299506445,0.3131651778446757,0.17344941264643102
